nombre,lat,lon,capa,fid,elaborado,supervisor
MAVE-355,-8.104042953418823,-79.0312458547933,Puntos_Paraderos,354,Angela Malca,Junior Lozano
MAVE-356,-8.104943592320849,-79.0305990220683,Puntos_Paraderos,355,Angela Malca,Junior Lozano
MAVE-357,-8.106062932201262,-79.02939466674738,Puntos_Paraderos,356,Angela Malca,Junior Lozano
MAVE-358,-8.105879331983898,-79.02928434222069,Puntos_Paraderos,357,Angela Malca,Junior Lozano
MEI-392,-8.091216826823114,-79.04486831645428,Puntos_Paraderos,391,Claudia Alvarado,Junior Lozano
MEI-393,-8.091276573448349,-79.04258675456825,Puntos_Paraderos,392,Claudia Alvarado,Junior Lozano
MEI-394,-8.091099821130737,-79.04245030327898,Puntos_Paraderos,393,Claudia Alvarado,Junior Lozano
MEI-395,-8.09100414221566,-79.04475322802013,Puntos_Paraderos,394,Claudia Alvarado,Junior Lozano
MEI-396,-8.090889533276767,-79.04762998490156,Puntos_Paraderos,395,Claudia Alvarado,Junior Lozano
MEI-397,-8.09081119836902,-79.05026760219664,Puntos_Paraderos,396,Claudia Alvarado,Junior Lozano
MEI-398,-8.090959480771883,-79.05199714554081,Puntos_Paraderos,397,Claudia Alvarado,Junior Lozano
MEI-399,-8.091090235623536,-79.04834388211847,Puntos_Paraderos,398,Claudia Alvarado,Junior Lozano
MEII-386,-8.099033901692705,-79.04895700079014,Puntos_Paraderos,385,Claudia Alvarado,Junior Lozano
MEII-387,-8.098495169785746,-79.0486180410562,Puntos_Paraderos,386,Claudia Alvarado,Junior Lozano
MEII-388,-8.097219913425844,-79.04849835116343,Puntos_Paraderos,387,Claudia Alvarado,Junior Lozano
MEII-389,-8.096423249868666,-79.04813692237151,Puntos_Paraderos,388,Claudia Alvarado,Junior Lozano
MEII-390,-8.093079661490625,-79.04803097528779,Puntos_Paraderos,389,Claudia Alvarado,Junior Lozano
MEII-391,-8.093366120523875,-79.04785026236995,Puntos_Paraderos,390,Claudia Alvarado,Junior Lozano
MI-503,-8.127754960683337,-79.01895179907032,Puntos_Paraderos,502,Piero Guevara,Junior Lozano
MI-504,-8.129756689132417,-79.02103654816909,Puntos_Paraderos,503,Piero Guevara,Junior Lozano
MI-505,-8.129317772892835,-79.02040506678439,Puntos_Paraderos,504,Piero Guevara,Junior Lozano
MM-516,-8.10813272077039,-79.01402592289841,Puntos_Paraderos,515,Brando Acosta,Junior Lozano
MO-418,-8.122423797452454,-79.02346291021783,Puntos_Paraderos,417,Angela Malca,Junior Lozano
MO-419,-8.122560585911007,-79.02360797332474,Puntos_Paraderos,418,Piero Guevara,Junior Lozano
MR-536,-8.129298455616937,-79.02076370099549,Puntos_Paraderos,535,Piero Guevara,Junior Lozano
MRFT-151,-8.085887179101768,-79.01473164113787,Puntos_Paraderos,150,Cristopher Gómez,Junior Lozano
MRFT-152,-8.087667724748929,-79.01535898077373,Puntos_Paraderos,151,Cristopher Gómez,Junior Lozano
MRFT-153,-8.087977723505082,-79.01582767746747,Puntos_Paraderos,152,Cristopher Gómez,Junior Lozano
MRFT-154,-8.090294033284763,-79.01671584970451,Puntos_Paraderos,153,Cristopher Gómez,Junior Lozano
MRFT-155,-8.090903471307605,-79.01731833858476,Puntos_Paraderos,154,Cristopher Gómez,Junior Lozano
MRFT-156,-8.09299269071651,-79.01824034363196,Puntos_Paraderos,155,Cristopher Gómez,Junior Lozano
MRFT-157,-8.093147370919583,-79.01844352853303,Puntos_Paraderos,156,Cristopher Gómez,Junior Lozano
MRFT-158,-8.095218653617971,-79.01900779232462,Puntos_Paraderos,157,Cristopher Gómez,Junior Lozano
MRFT-159,-8.09583107023397,-79.01952009797384,Puntos_Paraderos,158,Anthony Alvarado,Junior Lozano
MRFT-160,-8.097972644449117,-79.0202265184093,Puntos_Paraderos,159,Anthony Alvarado,Junior Lozano
MRFT-161,-8.09822539693071,-79.0205477907252,Puntos_Paraderos,160,Anthony Alvarado,Junior Lozano
